short_ma,short_ma_length,long_ma,long_ma_length,rsi_length,rsi_threshold,total_final_balance
ema,15,sma,110,14,10,3800561.5526383743
ema,15,sma,110,14,15,3800561.5526383743
ema,15,sma,110,14,20,3800533.50350958
ema,15,sma,110,14,25,3800533.50350958
sma,110,sma,120,14,30,3800289.576192403
ema,45,ema,60,3,35,3800090.175701125
ema,45,ema,60,14,40,3799731.310653725
sma,40,sma,75,7,45,3799616.846923595
ema,10,ema,35,3,20,3799460.592188898
sma,15,ema,70,3,15,3799453.393791688
sma,75,sma,95,14,30,3799054.310849385
ema,10,sma,65,3,40,3799041.977736989
ema,15,sma,110,7,20,3798998.933561713
sma,10,sma,85,7,30,3798978.5463112486
sma,15,sma,90,3,40,3798572.367787767
ema,15,sma,110,7,15,3798087.3039010707
sma,35,sma,45,14,25,3797966.8308397653
ema,10,sma,240,3,40,3797695.745618044
sma,50,ema,120,7,20,3797673.7870913246
ema,30,sma,100,14,30,3797655.776127746
ema,60,sma,100,7,20,3797655.7305985927
ema,10,sma,65,3,45,3796907.611589699
sma,15,ema,75,3,15,3796623.889123327
ema,60,sma,100,7,25,3796527.475540734
ema,5,ema,25,7,40,3796461.161621026
sma,65,sma,75,14,30,3796273.39521037
sma,5,ema,15,14,45,3795680.2038572654
sma,25,ema,75,14,45,3795515.4287063973
sma,65,sma,75,7,10,3795152.2424318525
sma,30,ema,35,3,20,3795022.4708643435
sma,25,ema,70,3,10,3794944.5258377525
ema,45,ema,60,14,35,3794918.0079998653
sma,110,sma,120,14,20,3794841.0767066185
ema,40,ema,65,7,30,3794452.680377468
ema,80,ema,100,3,35,3794383.50914412
ema,85,ema,240,3,45,3794193.385665597
ema,45,ema,60,3,40,3793300.681496951
sma,25,ema,100,3,35,3793062.2120822053
ema,45,ema,60,14,30,3792847.048109452
ema,45,ema,60,14,10,3792798.574818393
ema,45,ema,60,14,20,3792798.574818393
ema,45,ema,60,14,25,3792798.574818393
ema,45,ema,60,14,15,3792798.574818393
ema,10,sma,105,3,35,3792430.811060176
sma,15,ema,75,3,20,3792407.7249136097
ema,45,ema,60,7,30,3792249.2793716188
ema,25,sma,90,3,35,3790691.0904249363
sma,80,sma,105,14,10,3790393.477753577
sma,80,sma,105,14,15,3790222.3651399324
sma,25,ema,70,14,10,3789774.4968081675
ema,105,sma,110,3,35,3789336.1966311242
sma,75,sma,95,14,25,3789124.739839164
sma,25,ema,70,14,25,3788627.9393231696
sma,75,sma,95,7,15,3788574.8058885173
sma,55,ema,120,14,45,3788560.2686021426
sma,100,sma,120,3,20,3788213.218688729
ema,40,ema,65,7,35,3788129.4521943172
ema,30,sma,100,14,35,3787769.4902848233
ema,5,ema,25,7,35,3787287.8216415606
ema,25,sma,110,7,45,3787276.4725618227
ema,70,sma,95,14,40,3787079.166694348
ema,35,sma,110,7,25,3786993.850628837
ema,50,sma,75,14,45,3786993.242524872
ema,10,sma,240,3,35,3786974.056705054
sma,35,sma,45,7,20,3786589.663023827
sma,100,ema,240,7,10,3786279.1672232556
ema,50,ema,95,3,40,3786000.3237127946
ema,85,ema,95,3,10,3785630.4996287273
sma,25,ema,40,7,45,3785395.5905912514
sma,5,sma,110,7,25,3784752.054504858
sma,35,ema,80,7,20,3784347.338461237
sma,5,sma,110,14,15,3784334.8467486366
sma,5,sma,110,7,10,3784334.8467486366
sma,5,sma,110,14,10,3784334.8467486366
sma,5,sma,110,7,20,3784227.3448049095
sma,5,sma,110,7,15,3784211.780926846
sma,5,sma,110,14,20,3784078.630506157
ema,55,sma,75,14,35,3783443.7614933914
sma,25,ema,120,14,35,3783425.1307159523
sma,35,ema,65,7,45,3783389.085039713
sma,30,ema,35,7,40,3782801.778764494
sma,35,ema,55,14,10,3782616.347845422
sma,100,ema,240,14,20,3782584.656886074
sma,15,ema,100,3,25,3782526.2428852245
ema,10,sma,105,3,40,3782219.9169701952
sma,30,sma,40,3,10,3782034.029038296
sma,100,ema,240,14,15,3782008.299279237
ema,15,ema,120,3,45,3781773.5800449396
sma,65,sma,110,3,15,3781748.581379808
ema,5,ema,25,7,30,3781559.705067368
ema,35,sma,110,7,20,3781382.9666118436
ema,40,sma,60,7,20,3781379.086589267
ema,40,ema,60,3,15,3781322.6978046405
sma,25,ema,70,14,15,3780879.068916438
ema,40,sma,105,14,25,3780786.371866423
ema,95,sma,105,3,30,3780655.9671068415
sma,30,sma,105,14,35,3780549.973659925
ema,50,sma,95,3,10,3780540.281153054
sma,35,sma,110,14,30,3780437.107861403
sma,25,ema,70,14,20,3779477.361661832
sma,70,sma,120,7,30,3778399.566904933
ema,20,ema,240,3,15,3777817.0238981675
ema,30,sma,110,14,10,3776365.59329858
ema,30,sma,110,14,15,3776365.59329858
ema,30,sma,110,14,25,3776306.718947693
ema,30,sma,110,14,20,3776209.7663722024
sma,100,ema,240,14,10,3776150.112491108
ema,35,sma,110,7,15,3775912.1687481496
ema,30,sma,110,7,15,3775781.3921060213
sma,25,ema,120,14,25,3775767.067379263
ema,15,sma,240,14,40,3775578.339790654
ema,45,ema,60,3,30,3775369.4476972483
sma,10,sma,70,3,15,3775193.632840444
ema,35,ema,70,3,15,3774904.3850895492
sma,25,ema,120,14,20,3774812.261109307
ema,30,sma,110,7,20,3774731.2414135057
sma,5,sma,120,14,25,3774717.2200214444
ema,45,sma,95,7,25,3774588.813534081
sma,5,sma,110,7,30,3774435.9031261276
sma,65,sma,85,3,10,3774317.1302791354
sma,5,sma,120,7,20,3774181.0100582056
ema,60,sma,100,14,35,3774171.485118231
sma,25,ema,120,14,10,3773896.3939881013
sma,25,ema,120,14,15,3773836.8738975856
sma,5,sma,120,7,15,3773810.5575156887
sma,5,sma,120,14,10,3773767.4450429254
sma,5,sma,120,14,20,3773764.9510388533
sma,5,sma,120,14,15,3773764.9510388533
sma,5,sma,120,7,10,3773759.178562679
sma,80,sma,95,3,25,3773602.3163374914
sma,10,ema,100,7,40,3773266.7709116307
sma,75,sma,110,7,25,3773252.143115631
ema,35,sma,110,14,25,3772924.385328931
sma,5,sma,120,14,30,3772797.0879991315
ema,65,sma,100,3,20,3772758.0889041326
ema,45,ema,60,7,25,3772749.3270863984
ema,35,sma,110,14,20,3772568.568718486
ema,95,sma,120,7,45,3771821.3228568183
ema,35,sma,110,14,10,3771727.396598783
ema,35,sma,110,14,15,3771727.396598783
ema,15,sma,95,3,25,3771496.568556914
sma,25,ema,105,3,45,3770866.0189018254
ema,35,sma,110,7,10,3770503.350158921
ema,5,ema,240,7,45,3770454.8712408943
sma,65,sma,110,3,20,3770060.784209429
sma,75,ema,120,14,45,3769948.230817795
ema,95,sma,105,3,35,3769897.062222165
sma,45,ema,70,7,25,3769508.443262809
ema,30,sma,110,7,10,3769207.445657182
sma,65,sma,85,14,40,3769202.456659074
sma,60,ema,95,14,20,3769008.416561097
ema,35,ema,70,3,10,3768833.5635471204
sma,45,ema,80,3,45,3768494.642623649
ema,15,sma,240,14,35,3768146.096471336
ema,15,sma,240,14,30,3768098.7505438244
ema,45,ema,60,7,20,3768081.02135342
ema,15,sma,240,14,15,3767986.1410008855
ema,15,sma,240,14,20,3767986.1410008855
ema,15,sma,240,14,10,3767986.1410008855
ema,15,sma,240,7,10,3767986.1410008855
ema,15,sma,240,14,25,3767986.1410008855
ema,15,sma,240,7,15,3767944.0933500137
sma,25,ema,120,14,30,3767892.286842848
sma,5,sma,120,7,25,3767456.1659934944
sma,5,ema,110,14,30,3767099.2575054984
ema,45,ema,60,7,15,3767010.203461106
ema,30,sma,100,7,45,3766750.9908810635
sma,15,ema,70,3,20,3766429.02620394
sma,10,sma,65,14,35,3766340.656831665
sma,5,ema,110,7,30,3765922.0418080753
sma,75,sma,120,14,15,3765489.816743717
sma,40,sma,45,7,45,3765477.4163105157
sma,35,ema,95,7,35,3765444.0193625474
sma,25,ema,95,3,30,3765421.978648968
ema,45,ema,60,7,10,3765134.696003213
sma,15,sma,25,3,15,3764923.738668259
sma,5,sma,120,7,30,3764773.3519351506
ema,95,sma,100,14,35,3764673.5209852485
sma,80,sma,85,3,45,3763472.1150264377
sma,25,ema,70,7,10,3763401.2530507334
sma,25,ema,120,3,30,3763352.5919381552
sma,5,ema,110,7,25,3763180.5343574574
sma,5,ema,110,7,20,3763076.9514669143
sma,5,ema,110,7,15,3763076.9514669143
sma,5,ema,110,7,10,3762993.6866181777
sma,5,ema,110,14,10,3762993.6866181777
sma,5,ema,110,14,15,3762993.6866181777
sma,10,sma,65,14,30,3762757.4048106936
ema,80,ema,100,3,10,3762611.2650065445
sma,80,sma,120,14,35,3762351.186447701
sma,5,sma,120,7,35,3762173.326184575
sma,55,ema,110,3,35,3762043.141254883
sma,35,ema,50,7,20,3761528.0374448975
sma,5,ema,110,3,10,3761112.805860778
sma,15,ema,95,3,30,3760943.6957062557
sma,30,ema,45,14,20,3760408.015939341
sma,45,sma,100,3,45,3760370.870653088
sma,5,ema,110,14,20,3760313.784238254
ema,35,sma,45,14,45,3760094.453723513
sma,20,sma,120,14,40,3759360.3836641596
sma,5,ema,110,14,25,3759197.284685091
ema,90,ema,240,7,45,3759050.6882731677
sma,10,sma,65,14,25,3759042.055277343
sma,25,ema,45,3,15,3759030.3707574434
sma,50,ema,120,7,15,3758919.871691289
ema,40,sma,120,3,10,3758719.3954848726
ema,30,sma,110,14,30,3758123.641550389
ema,80,ema,100,3,40,3757876.9834808335
sma,10,sma,65,14,20,3757681.665895573
sma,10,sma,65,14,10,3757681.665895573
sma,10,sma,65,14,15,3757681.665895573
ema,30,sma,110,14,35,3757677.424830154
ema,10,sma,240,3,45,3757411.3248281446
sma,70,sma,95,3,40,3756785.2914813682
ema,60,sma,100,7,15,3756370.840188621
ema,80,ema,100,3,25,3756084.3581586713
ema,35,sma,110,7,40,3756019.1131640486
ema,15,sma,240,7,25,3754965.477683027
sma,5,ema,110,3,15,3754737.6456444864
ema,80,ema,100,3,30,3754442.262047556
sma,10,sma,65,7,20,3754168.6782807643
sma,10,sma,65,7,15,3753597.1031207144
ema,80,ema,100,3,15,3753431.5252015297
ema,35,sma,110,14,30,3753270.1626009913
sma,5,sma,120,3,20,3752584.5954198116
sma,10,ema,100,7,25,3752496.4180059256
ema,15,sma,240,7,20,3752485.738198158
sma,10,ema,100,7,20,3752388.368196987
sma,30,ema,120,7,35,3752378.1075789174
sma,100,sma,120,3,25,3752020.2373014013
sma,45,ema,70,14,35,3751250.468565492
ema,40,sma,105,7,15,3751107.590058349
sma,20,ema,110,3,30,3750898.4166945973
ema,25,sma,90,3,40,3750362.087185739
sma,30,ema,35,14,30,3750308.8991452344
ema,5,ema,25,3,15,3750273.99609802
sma,10,ema,100,7,30,3750238.032290539
ema,5,ema,25,3,10,3749721.8343912894
ema,40,sma,105,7,10,3749574.459755325
sma,5,sma,120,3,15,3749176.10143898
sma,65,sma,120,7,40,3749126.4995472524
sma,50,ema,100,3,45,3748516.0176585764
sma,10,sma,65,7,10,3748499.085884101
sma,25,ema,70,3,45,3748447.440680378
sma,10,sma,65,7,25,3748385.610134431
sma,35,sma,110,7,20,3747943.2650343208
sma,10,sma,65,7,30,3747805.2329400806
sma,65,sma,85,7,10,3747514.913896356
ema,60,sma,100,14,25,3746756.160030743
ema,60,sma,100,14,30,3746747.1716019628
ema,15,ema,120,3,40,3746517.8409321336
sma,75,sma,120,14,20,3746493.466332308
sma,5,sma,120,3,25,3746330.7490292382
ema,5,sma,120,14,40,3746321.9379317537
sma,10,ema,100,7,35,3745932.2110673897
ema,40,sma,105,14,15,3745389.6580757243
ema,40,sma,105,14,10,3745389.6580757243
sma,5,ema,110,3,20,3745331.0462306095
ema,40,sma,105,14,20,3745241.4337906344
ema,15,ema,240,7,35,3744658.540096515
ema,60,sma,100,7,10,3744288.1739910967
sma,10,ema,100,14,30,3744201.056024045
sma,55,ema,110,3,30,3744068.328160857
sma,35,ema,55,14,45,3744056.7277047737
sma,10,ema,100,14,15,3744046.9017963773
sma,10,ema,100,14,25,3744046.9017963773
sma,10,ema,100,14,20,3744046.9017963773
sma,10,ema,100,14,10,3744046.9017963773
ema,60,sma,100,14,20,3743905.0824134666
sma,10,ema,100,7,10,3743781.541292514
sma,35,ema,75,7,30,3743659.3189189774
ema,60,sma,100,14,15,3743592.5949629457
ema,60,sma,100,14,10,3743402.2653291696
sma,10,ema,100,7,15,3743356.5505939536
ema,35,sma,110,3,15,3743132.128706183
ema,5,ema,240,14,35,3743126.6337366058
sma,5,sma,120,14,35,3742976.356214602
sma,60,ema,85,3,35,3742966.518185604
sma,45,sma,60,7,45,3742595.1077600233
sma,75,sma,120,14,30,3742430.3328709565
sma,50,ema,120,7,10,3742430.0175626166
ema,5,ema,25,3,25,3742369.662971281
ema,35,sma,110,3,35,3742369.229463712
sma,65,sma,75,14,15,3742322.6177731697
sma,5,ema,110,7,35,3742007.6770548006
ema,30,ema,80,7,45,3741275.5169703295
sma,40,ema,100,3,45,3741251.3780355896
ema,5,ema,25,3,20,3739931.9785707407
ema,5,ema,240,7,40,3739609.6794233285
sma,20,sma,120,14,35,3739609.4475395153
ema,20,ema,240,3,20,3739517.9875679817
ema,15,sma,240,7,35,3739053.9931630143
ema,50,sma,105,3,25,3738150.7664769976
ema,95,sma,105,3,40,3738128.1924556093
sma,35,ema,90,7,20,3737514.153888152
sma,5,sma,120,3,10,3737170.63427466
sma,65,sma,75,14,10,3737125.2015739954
sma,55,ema,80,7,25,3736799.425558531
ema,105,sma,110,3,20,3736451.1764947227
sma,35,sma,110,14,15,3736126.5293403203
sma,35,sma,110,14,20,3736015.4378719665
sma,35,sma,110,14,10,3736010.324735962
ema,40,sma,105,7,20,3735045.1461544842
ema,30,ema,80,7,40,3734331.6126718507
sma,10,ema,95,14,40,3733336.4050563467
ema,15,sma,240,7,30,3733215.771095221
sma,35,sma,110,14,25,3732932.2435348085
sma,35,sma,90,7,35,3732832.9379970445
sma,35,sma,100,7,45,3732637.6886369195
ema,5,ema,25,3,30,3732153.3728075568
sma,10,ema,20,3,25,3731700.357010276
sma,35,sma,95,7,30,3731418.4752774057
sma,5,sma,240,14,40,3731251.682602772
sma,25,ema,65,7,25,3731209.4065774
sma,35,sma,110,7,15,3730990.3859740826
ema,30,sma,120,14,40,3730437.4816883514
sma,40,ema,60,7,10,3729200.8484694045
sma,35,sma,105,14,45,3729188.1467368766
sma,40,sma,110,14,45,3729145.8388546547
ema,50,ema,90,3,40,3728985.9558203467
ema,100,sma,110,3,35,3728704.511881197
sma,60,ema,85,3,15,3728522.962612115
ema,15,ema,120,3,30,3728350.5000511087
ema,35,sma,110,3,20,3728231.5268755727
sma,20,sma,100,7,40,3727670.5233927886
ema,5,ema,65,14,45,3726963.451614791
ema,45,sma,105,3,15,3726850.879020457
sma,85,sma,105,3,45,3726745.8655677666
sma,40,ema,55,3,20,3726066.213036966
sma,10,ema,90,3,45,3726053.756204455
sma,35,sma,110,7,10,3725834.436754637
sma,20,sma,105,7,45,3724469.500979332
ema,15,sma,55,3,40,3724251.5412087976
sma,75,sma,120,14,25,3724117.1648862716
ema,5,ema,25,7,25,3723535.161113143
ema,20,ema,105,14,45,3723181.4748250456
ema,20,ema,110,7,40,3723044.413787168
sma,10,ema,80,7,45,3723017.263268326
sma,10,sma,95,7,35,3722910.8094246397
sma,45,sma,120,7,35,3722748.9768862934
sma,25,sma,110,7,40,3722634.577068261
sma,80,sma,100,14,20,3722591.404622558
ema,5,ema,25,7,20,3722425.93612788
ema,5,ema,25,14,25,3722394.6061225175
ema,5,ema,25,14,20,3722065.1944687925
ema,5,ema,25,7,15,3722056.64438931
ema,5,ema,25,14,10,3722055.006916711
ema,5,ema,25,7,10,3722055.006916711
ema,5,ema,25,14,15,3722055.006916711
ema,30,ema,80,14,45,3721408.9692693483
ema,5,ema,240,3,30,3721362.1661917637
sma,35,ema,70,3,25,3721252.326958767
sma,60,ema,95,7,45,3721006.2631454375
ema,5,ema,240,3,35,3720841.5094663333
ema,60,sma,100,14,45,3720045.389979891
sma,10,sma,75,7,35,3719472.418974126
ema,30,ema,80,14,40,3719319.550875058
ema,80,ema,100,3,20,3719272.5601085983
sma,25,sma,110,14,45,3719263.0253140912
ema,5,ema,55,3,35,3719087.194096874
sma,25,ema,100,7,35,3718933.1474979236
ema,30,ema,80,3,10,3718641.0081140236
sma,35,sma,90,14,45,3718469.3088217303
ema,20,ema,110,7,35,3718133.947192403
sma,75,sma,110,3,45,3717643.486713401
ema,5,ema,55,3,30,3717602.9303528545
sma,45,ema,70,7,20,3717514.984866261
sma,40,sma,90,14,40,3717379.8613455156
sma,60,sma,110,3,25,3717256.0813027737
sma,55,sma,100,7,20,3716434.497993726
ema,65,sma,95,3,20,3715973.1151961074
sma,10,ema,90,14,35,3715539.279289888
sma,100,sma,110,7,25,3715380.200786606
ema,30,sma,120,14,35,3714757.309378743
ema,5,ema,25,7,45,3714672.0183312376
ema,85,sma,90,7,10,3714518.112861848
ema,105,sma,110,7,45,3714249.4321739078
ema,5,ema,25,14,30,3714068.4722305886
sma,15,ema,65,3,35,3713873.2202602
ema,35,sma,75,7,45,3713127.0395079604
sma,30,sma,90,7,30,3713060.510525062
sma,10,ema,25,3,35,3713015.448456753
sma,35,ema,70,3,20,3712696.722614425
ema,60,sma,95,7,25,3712188.0526557034
ema,10,ema,35,7,40,3712122.0862590154
ema,45,sma,110,14,45,3710778.984983831
sma,60,ema,105,3,10,3710738.1485923193
sma,80,sma,95,3,30,3710649.9321412123
ema,40,sma,105,3,10,3710086.709491267
sma,25,ema,120,3,25,3709893.942195546
ema,60,ema,120,3,35,3709553.756117576
sma,15,ema,240,3,40,3708686.5118639455
sma,25,ema,120,3,35,3708472.1744985115
ema,45,sma,105,3,20,3707340.9694244643
sma,25,sma,100,14,45,3706856.3832342285
ema,15,ema,120,3,35,3706658.569459443
ema,15,ema,120,3,25,3706613.204605245
sma,15,ema,95,3,25,3706134.448425102
sma,80,sma,100,14,25,3705703.862475791
ema,30,ema,80,7,35,3705359.766884427
sma,100,sma,105,14,15,3704943.451565362
sma,25,ema,100,3,20,3704345.3128447235
sma,5,ema,60,7,45,3703961.480317015
ema,15,ema,240,3,30,3703850.4447554382
ema,35,sma,75,14,35,3703845.6126739006
ema,70,sma,100,14,40,3703738.321529546
sma,35,sma,100,3,30,3702664.6637038775
sma,10,sma,95,14,45,3702653.433042011
ema,65,sma,80,3,25,3702318.303543719
ema,65,sma,95,3,10,3702310.204400585
ema,30,ema,80,3,15,3702122.5831091027
sma,60,ema,85,14,30,3701759.7000743537
ema,20,ema,105,14,40,3701721.4251737073
ema,20,ema,240,7,30,3701486.4177442417
sma,35,ema,110,7,20,3701261.652741401
sma,25,ema,65,7,20,3701211.761301896
ema,30,ema,80,14,35,3700990.7479751306
sma,25,sma,105,3,10,3700757.284617372
ema,30,sma,120,14,30,3700376.6326731155
ema,30,ema,80,7,25,3699890.0962777133
ema,70,sma,95,7,45,3699761.845953459
ema,30,ema,80,7,10,3699676.335761869
ema,60,sma,105,14,45,3699624.8280006265
ema,30,ema,80,14,30,3699363.7431463785
ema,20,ema,105,7,30,3699256.6917327754
sma,45,sma,100,3,40,3699245.3117803363
ema,30,ema,80,14,25,3698859.809827663
ema,30,ema,80,14,15,3698796.704193491
ema,30,ema,80,14,10,3698796.704193491
ema,30,ema,80,14,20,3698796.704193491
ema,15,sma,240,3,10,3698773.234353319
sma,100,sma,110,14,30,3698640.009694813
ema,20,ema,105,7,25,3698459.5860620546
sma,90,sma,110,14,25,3698420.532793197
sma,20,sma,110,3,35,3698242.253169024
ema,30,sma,120,7,10,3697916.4196485467
sma,40,ema,75,14,45,3697571.938103104
sma,40,sma,95,14,20,3697383.6566373063
ema,10,sma,110,14,40,3696842.7299324037
ema,35,sma,110,3,30,3696178.367348298
sma,40,sma,95,14,10,3695694.967080342
sma,40,ema,65,7,10,3695436.609515882
sma,40,sma,95,14,15,3695434.620419717
ema,20,ema,105,7,20,3695244.402511772
sma,25,ema,100,7,40,3695240.0290898723
ema,10,sma,110,14,35,3695172.8019386744
sma,50,ema,85,14,25,3695125.7707029413
ema,30,sma,120,14,25,3695057.4859764124
ema,20,ema,105,7,15,3694795.4344002306
sma,100,sma,105,14,20,3694680.644547924
sma,40,sma,120,7,30,3694606.463518099
ema,20,ema,105,14,35,3694538.5455279406
ema,30,sma,120,14,20,3694497.8146159104
ema,20,ema,105,14,30,3694443.7009937726
ema,20,ema,105,14,20,3694432.9356978126
ema,20,ema,105,14,25,3694432.9356978126
ema,20,ema,105,14,15,3694432.9356978126
ema,20,ema,105,14,10,3694432.9356978126
ema,20,ema,105,7,10,3694432.9356978126
sma,5,sma,105,7,40,3694371.5116616203
ema,20,ema,240,3,25,3694352.9807630037
ema,30,sma,120,14,15,3694062.782360995
ema,30,sma,120,14,10,3694062.782360995
ema,30,ema,80,7,20,3694040.928997062
ema,30,ema,80,7,15,3694006.4021629593
ema,45,ema,55,14,40,3693675.4895919645
sma,95,ema,240,7,30,3693666.5563485506
sma,35,ema,70,3,30,3693201.0800122046
ema,45,ema,55,7,15,3692697.0306141446
ema,50,ema,55,7,35,3692132.502988586
sma,40,sma,95,7,15,3692016.7961769872
ema,45,ema,55,7,10,3691946.619491781
ema,45,ema,55,14,30,3691725.3362299106
sma,30,sma,40,3,15,3691112.0268753353
ema,70,sma,100,7,15,3691090.7809473113
ema,5,ema,65,14,35,3690649.247111286
ema,65,sma,95,14,40,3690609.0733899595
ema,45,ema,55,14,20,3690542.952287331
ema,45,ema,55,14,15,3690542.952287331
ema,45,ema,55,14,10,3690542.952287331
ema,45,ema,55,14,25,3690386.1401588833
ema,25,ema,240,7,45,3689890.012703286
ema,45,ema,120,7,45,3689444.2486707377
ema,45,ema,55,14,35,3689431.1906393063
sma,95,sma,105,14,40,3689365.456042495
ema,20,ema,30,3,40,3688945.472569654
ema,20,ema,105,7,35,3688609.4715356193
sma,40,sma,95,7,10,3688453.0861862036
ema,20,ema,80,14,45,3688265.555388607
sma,10,ema,95,14,35,3688116.9143629214
ema,30,ema,80,7,30,3687819.201573216
ema,15,ema,25,7,45,3686675.7537171883
ema,40,sma,60,7,15,3686348.094874463
ema,40,sma,100,7,35,3686251.254249474
ema,40,sma,60,7,10,3686107.718146363
ema,55,ema,90,3,40,3685781.130198564
sma,35,sma,70,7,25,3685551.768469344
sma,60,ema,85,3,40,3685439.4107557624
sma,100,sma,105,14,10,3685204.7596078324
sma,70,sma,80,7,45,3684945.323856376
sma,40,sma,95,7,20,3684869.764092848
sma,55,ema,95,7,20,3684273.6911258935
ema,75,sma,85,7,40,3683955.5518048564
ema,25,sma,90,3,20,3683851.225110328
ema,95,sma,100,7,40,3683760.218525471
sma,100,sma,110,14,25,3682807.296099731
sma,65,sma,110,3,10,3682294.2014689883
ema,50,ema,55,14,40,3681878.987312853
ema,85,sma,90,7,15,3681515.8554588426
sma,25,sma,110,14,30,3680924.176994445
sma,25,ema,95,14,40,3680814.0635669804
ema,5,ema,240,3,25,3680300.095621647
ema,5,ema,90,14,45,3679947.8929522457
sma,30,ema,60,14,45,3679585.4253840637
ema,25,sma,90,14,15,3679480.562306494
ema,25,sma,90,14,10,3679480.562306494
ema,25,sma,90,14,20,3679129.7692983234
ema,30,ema,80,3,45,3679110.3018988026
ema,45,ema,55,7,20,3678316.2676617536
ema,25,sma,90,14,35,3678316.2396564237
ema,25,sma,90,14,25,3678216.365412097
ema,5,ema,240,3,20,3678202.310538186
sma,70,sma,105,3,10,3678153.09747682
ema,5,ema,240,3,15,3677871.859357083
sma,40,ema,70,7,25,3677733.325721899
ema,5,ema,240,3,10,3677673.6351200705
ema,40,sma,60,14,40,3677406.9354918604
ema,25,sma,90,3,10,3677254.674254304
